RegionID,SizeRank,RegionName,RegionType,StateName,BaseDate,EOM_Date,Value
394520,134,"Davenport, IL",Msa,IL,2022-03-31,2022-06-30,4.3
394972,135,"Peoria, IL",Msa,IL,2022-03-31,2022-06-30,4.2
394898,136,"Myrtle Beach, SC",Msa,SC,2022-03-31,2022-06-30,5.3
394875,137,"Montgomery, AL",Msa,AL,2022-03-31,2022-06-30,5.3
395051,138,"Salisbury, MD",Msa,DE,2022-03-31,2022-06-30,4.3
394658,139,"Gulfport, MS",Msa,MS,2022-03-31,2022-06-30,5.9
395146,140,"Tallahassee, FL",Msa,FL,2022-03-31,2022-06-30,5.7
395164,141,"Trenton, NJ",Msa,NJ,2022-03-31,2022-06-30,5.9
394589,142,"Fayetteville, NC",Msa,NC,2022-03-31,2022-06-30,5.8
394679,143,"Hickory, NC",Msa,NC,2022-03-31,2022-06-30,5.4
394697,144,"Huntington, WV",Msa,WV,2022-03-31,2022-06-30,4.4
394576,145,"Eugene, OR",Msa,OR,2022-03-31,2022-06-30,6.6
395033,146,"Rockford, IL",Msa,IL,2022-03-31,2022-06-30,6.6
395070,147,"Savannah, GA",Msa,GA,2022-03-31,2022-06-30,8.6
394332,148,"Ann Arbor, MI",Msa,MI,2022-03-31,2022-06-30,6.2
394927,149,"Ocala, FL",Msa,FL,2022-03-31,2022-06-30,9.2
394732,150,"Kalamazoo, MI",Msa,MI,2022-03-31,2022-06-30,3.9
394901,151,"Naples, FL",Msa,FL,2022-03-31,2022-06-30,11.7
395107,152,"South Bend, IN",Msa,IN,2022-03-31,2022-06-30,7.2
395109,153,"Spartanburg, SC",Msa,SC,2022-03-31,2022-06-30,7.3
394579,154,"Evansville, IN",Msa,IN,2022-03-31,2022-06-30,5.4
394747,155,"Kingsport, TN",Msa,TN,2022-03-31,2022-06-30,5.2
395028,156,"Roanoke, VA",Msa,VA,2022-03-31,2022-06-30,5.1
394646,157,"Green Bay, WI",Msa,WI,2022-03-31,2022-06-30,6.0
394796,158,"Lincoln, NE",Msa,NE,2022-03-31,2022-06-30,5.7
394602,159,"Fort Collins, CO",Msa,CO,2022-03-31,2022-06-30,5.8
395179,160,"Utica, NY",Msa,NY,2022-03-31,2022-06-30,5.6
394488,161,"Columbus, GA",Msa,GA,2022-03-31,2022-06-30,5.0
394405,162,"Boulder, CO",Msa,CO,2022-03-31,2022-06-30,7.6
394808,163,"Lubbock, TX",Msa,TX,2022-03-31,2022-06-30,4.9
394572,164,"Erie, PA",Msa,PA,2022-03-31,2022-06-30,5.6
394609,165,"Fort Smith, AR",Msa,AR,2022-03-31,2022-06-30,5.1
394543,166,"Duluth, MN",Msa,MN,2022-03-31,2022-06-30,5.2
394348,167,"Atlantic City, NJ",Msa,NJ,2022-03-31,2022-06-30,8.1
394924,168,"New London, CT",Msa,CT,2022-03-31,2022-06-30,5.7
395061,169,"San Luis Obispo, CA",Msa,CA,2022-03-31,2022-06-30,6.0
394622,170,"Gainesville, FL",Msa,FL,2022-03-31,2022-06-30,5.7
395065,171,"Santa Cruz, CA",Msa,CA,2022-03-31,2022-06-30,4.9
394471,172,"Clarksville, TN",Msa,TN,2022-03-31,2022-06-30,8.3
394447,173,"Cedar Rapids, IA",Msa,IA,2022-03-31,2022-06-30,4.7
394851,174,"Merced, CA",Msa,CA,2022-03-31,2022-06-30,6.1
395229,175,"Wilmington, NC",Msa,NC,2022-03-31,2022-06-30,8.0
394741,176,"Kennewick, WA",Msa,WA,2022-03-31,2022-06-30,6.3
394645,177,"Greeley, CO",Msa,CO,2022-03-31,2022-06-30,6.3
395197,178,"Waco, TX",Msa,TX,2022-03-31,2022-06-30,7.6
394937,179,"Olympia, WA",Msa,WA,2022-03-31,2022-06-30,6.3
394323,180,"Amarillo, TX",Msa,TX,2022-03-31,2022-06-30,5.9
394387,181,"Binghamton, NY",Msa,NY,2022-03-31,2022-06-30,5.9
394660,182,"Hagerstown, WV",Msa,MD,2022-03-31,2022-06-30,6.0
394412,183,"Bremerton, WA",Msa,WA,2022-03-31,2022-06-30,6.2
394772,184,"Laredo, TX",Msa,TX,2022-03-31,2022-06-30,3.6
394811,185,"Lynchburg, VA",Msa,VA,2022-03-31,2022-06-30,5.1
395240,186,"Yakima, WA",Msa,WA,2022-03-31,2022-06-30,6.3
753875,187,"Crestview-Fort Walton Beach-Destin, FL",Msa,FL,2022-03-31,2022-06-30,8.4
395161,188,"Topeka, KS",Msa,KS,2022-03-31,2022-06-30,4.4
394813,189,"Macon-Bibb County, GA",Msa,GA,2022-03-31,2022-06-30,5.9
394454,190,"Champaign-Urbana, IL",Msa,IL,2022-03-31,2022-06-30,4.6
395171,191,"Tuscaloosa, AL",Msa,AL,2022-03-31,2022-06-30,5.0
394483,192,"College Station, TX",Msa,TX,2022-03-31,2022-06-30,4.9
395103,193,"Sioux Falls, SD",Msa,SD,2022-03-31,2022-06-30,5.3
394455,194,"Charleston, WV",Msa,WV,2022-03-31,2022-06-30,3.0
394334,195,"Appleton, WI",Msa,WI,2022-03-31,2022-06-30,5.2
394464,196,"Chico, CA",Msa,CA,2022-03-31,2022-06-30,5.2
394459,197,"Charlottesville, VA",Msa,VA,2022-03-31,2022-06-30,4.8
394468,198,"Claremont, NH",Msa,NH,2022-03-31,2022-06-30,7.3
394361,199,"Barnstable Town, MA",Msa,MA,2022-03-31,2022-06-30,7.9
394803,200,"Longview, TX",Msa,TX,2022-03-31,2022-06-30,4.6
394429,201,"Burlington, VT",Msa,VT,2022-03-31,2022-06-30,5.4
395002,202,"Prescott, AZ",Msa,AZ,2022-03-31,2022-06-30,7.3
395114,203,"Springfield, IL",Msa,IL,2022-03-31,2022-06-30,4.0
395174,204,"Tyler, TX",Msa,TX,2022-03-31,2022-06-30,6.3
394773,205,"Las Cruces, NM",Msa,NM,2022-03-31,2022-06-30,5.4
394585,206,"Fargo, ND",Msa,ND,2022-03-31,2022-06-30,4.2
394691,207,"Houma, LA",Msa,LA,2022-03-31,2022-06-30,4.3
395030,208,"Rochester, MN",Msa,MN,2022-03-31,2022-06-30,5.0
394597,209,"Florence, SC",Msa,SC,2022-03-31,2022-06-30,4.5
394848,210,"Medford, OR",Msa,OR,2022-03-31,2022-06-30,5.4
753895,211,"Lafayette-West Lafayette, IN",Msa,IN,2022-03-31,2022-06-30,5.6
394378,212,"Bellingham, WA",Msa,WA,2022-03-31,2022-06-30,6.9
394765,213,"Lake Havasu City, AZ",Msa,AZ,2022-03-31,2022-06-30,7.6
395047,214,"Saginaw, MI",Msa,MI,2022-03-31,2022-06-30,6.4
394763,215,"Lake Charles, LA",Msa,LA,2022-03-31,2022-06-30,4.0
394726,216,"Johnson City, TN",Msa,TN,2022-03-31,2022-06-30,7.2
394565,217,"Elkhart, IN",Msa,IN,2022-03-31,2022-06-30,6.3
395247,218,"Yuma, AZ",Msa,AZ,2022-03-31,2022-06-30,7.6
395011,219,"Racine, WI",Msa,WI,2022-03-31,2022-06-30,5.6
394346,220,"Athens, GA",Msa,GA,2022-03-31,2022-06-30,6.9
395162,221,"Torrington, CT",Msa,CT,2022-03-31,2022-06-30,6.4
395118,222,"St. Cloud, MN",Msa,MN,2022-03-31,2022-06-30,6.7
394681,223,"Hilton Head Island, SC",Msa,SC,2022-03-31,2022-06-30,8.7
753869,224,"Bloomington, IL",Msa,IL,2022-03-31,2022-06-30,5.7
394680,225,"Hilo, HI",Msa,HI,2022-03-31,2022-06-30,7.4
394960,226,"Panama City, FL",Msa,FL,2022-03-31,2022-06-30,8.7
394748,227,"Kingston, NY",Msa,NY,2022-03-31,2022-06-30,7.1
394519,228,"Daphne, AL",Msa,AL,2022-03-31,2022-06-30,7.8
394623,229,"Gainesville, GA",Msa,GA,2022-03-31,2022-06-30,9.3
395202,230,"Warner Robins, GA",Msa,GA,2022-03-31,2022-06-30,5.2
394392,231,"Blacksburg, VA",Msa,VA,2022-03-31,2022-06-30,4.5
394716,232,"Jacksonville, NC",Msa,NC,2022-03-31,2022-06-30,5.2
395018,233,"Redding, CA",Msa,CA,2022-03-31,2022-06-30,6.0
394872,234,"Monroe, LA",Msa,LA,2022-03-31,2022-06-30,4.4
394729,235,"Joplin, MO",Msa,MO,2022-03-31,2022-06-30,8.4
394559,236,"El Centro, CA",Msa,CA,2022-03-31,2022-06-30,6.1
395151,237,"Terre Haute, IN",Msa,IN,2022-03-31,2022-06-30,4.3
394896,238,"Muskegon, MI",Msa,MI,2022-03-31,2022-06-30,6.3
394553,239,"East Stroudsburg, PA",Msa,PA,2022-03-31,2022-06-30,6.6
395102,240,"Sioux City, IA",Msa,IA,2022-03-31,2022-06-30,4.6
394651,241,"Greenville, NC",Msa,NC,2022-03-31,2022-06-30,4.6
395210,242,"Waterloo, IA",Msa,IA,2022-03-31,2022-06-30,4.4
394944,243,"Oshkosh, WI",Msa,WI,2022-03-31,2022-06-30,6.0
395246,244,"Yuba City, CA",Msa,CA,2022-03-31,2022-06-30,6.3
394299,245,"Abilene, TX",Msa,TX,2022-03-31,2022-06-30,5.1
394485,246,"Columbia, MO",Msa,MO,2022-03-31,2022-06-30,4.2
394539,247,"Dover, DE",Msa,DE,2022-03-31,2022-06-30,5.5
394555,248,"Eau Claire, WI",Msa,WI,2022-03-31,2022-06-30,5.6
394720,249,"Janesville, WI",Msa,WI,2022-03-31,2022-06-30,5.6
394710,250,"Jackson, MI",Msa,MI,2022-03-31,2022-06-30,5.5
395009,251,"Punta Gorda, FL",Msa,FL,2022-03-31,2022-06-30,11.2
394393,252,"Bloomington, IN",Msa,IN,2022-03-31,2022-06-30,5.6
395007,253,"Pueblo, CO",Msa,CO,2022-03-31,2022-06-30,6.8
394386,254,"Billings, MT",Msa,MT,2022-03-31,2022-06-30,5.2
394406,255,"Bowling Green, KY",Msa,KY,2022-03-31,2022-06-30,7.1
394380,256,"Bend, OR",Msa,OR,2022-03-31,2022-06-30,7.3
394306,257,"Albany, GA",Msa,GA,2022-03-31,2022-06-30,4.5
395193,258,"Vineland, NJ",Msa,NJ,2022-03-31,2022-06-30,7.3
394917,259,"Niles, MI",Msa,MI,2022-03-31,2022-06-30,6.0
394731,260,"Kahului, HI",Msa,HI,2022-03-31,2022-06-30,8.4
394946,261,"Ottawa, IL",Msa,IL,2022-03-31,2022-06-30,5.2
395125,262,"State College, PA",Msa,PA,2022-03-31,2022-06-30,4.7
394359,263,"Bangor, ME",Msa,ME,2022-03-31,2022-06-30,7.1
394314,264,"Alexandria, LA",Msa,LA,2022-03-31,2022-06-30,4.5
394523,265,"Decatur, AL",Msa,AL,2022-03-31,2022-06-30,5.7
394662,266,"Hanford, CA",Msa,CA,2022-03-31,2022-06-30,5.8
394707,267,"Iowa City, IA",Msa,IA,2022-03-31,2022-06-30,4.6
395036,268,"Rocky Mount, NC",Msa,NC,2022-03-31,2022-06-30,4.8
394873,269,"Monroe, MI",Msa,MI,2022-03-31,2022-06-30,4.9
395223,270,"Wichita Falls, TX",Msa,TX,2022-03-31,2022-06-30,5.9
394428,271,"Burlington, NC",Msa,NC,2022-03-31,2022-06-30,8.7
394814,272,"Madera, CA",Msa,CA,2022-03-31,2022-06-30,7.4
394723,273,"Jefferson City, MO",Msa,MO,2022-03-31,2022-06-30,5.0
394453,274,"Chambersburg, PA",Msa,PA,2022-03-31,2022-06-30,5.5
395152,275,"Texarkana, TX",Msa,TX,2022-03-31,2022-06-30,5.0
394563,276,"Elizabethtown, KY",Msa,KY,2022-03-31,2022-06-30,5.6
395000,277,"Pottsville, PA",Msa,PA,2022-03-31,2022-06-30,7.5
395221,278,"Wheeling, OH",Msa,OH,2022-03-31,2022-06-30,5.0
394598,279,"Florence, AL",Msa,AL,2022-03-31,2022-06-30,7.5
394639,280,"Grand Junction, CO",Msa,CO,2022-03-31,2022-06-30,6.5
394493,281,"Concord, NH",Msa,NH,2022-03-31,2022-06-30,6.4
394537,282,"Dothan, AL",Msa,AL,2022-03-31,2022-06-30,4.5
395066,283,"Santa Fe, NM",Msa,NM,2022-03-31,2022-06-30,5.8
394727,284,"Johnstown, PA",Msa,PA,2022-03-31,2022-06-30,4.9
395163,285,"Traverse City, MI",Msa,MI,2022-03-31,2022-06-30,7.2
394671,286,"Hattiesburg, MS",Msa,MS,2022-03-31,2022-06-30,4.2
394515,287,"Dalton, GA",Msa,GA,2022-03-31,2022-06-30,11.0
394860,288,"Midland, TX",Msa,TX,2022-03-31,2022-06-30,3.7
394685,289,"Homosassa Springs, FL",Msa,FL,2022-03-31,2022-06-30,8.6
394351,290,"Auburn, AL",Msa,AL,2022-03-31,2022-06-30,4.8
395182,291,"Valdosta, GA",Msa,GA,2022-03-31,2022-06-30,5.4
394480,292,"Coeur d'Alene, ID",Msa,ID,2022-03-31,2022-06-30,7.8
395117,293,"Springfield, OH",Msa,OH,2022-03-31,2022-06-30,4.7
395119,294,"St. George, UT",Msa,UT,2022-03-31,2022-06-30,8.2
395079,295,"Vero Beach, FL",Msa,FL,2022-03-31,2022-06-30,8.7
394930,296,"Odessa, TX",Msa,TX,2022-03-31,2022-06-30,4.6
394900,297,"Napa, CA",Msa,CA,2022-03-31,2022-06-30,5.6
395170,298,"Tupelo, MS",Msa,MS,2022-03-31,2022-06-30,4.6
394368,299,"Battle Creek, MI",Msa,MI,2022-03-31,2022-06-30,5.9
394719,300,"Jamestown, NY",Msa,NY,2022-03-31,2022-06-30,6.2
394577,301,"Eureka, CA",Msa,CA,2022-03-31,2022-06-30,6.9
395013,302,"Rapid City, SD",Msa,SD,2022-03-31,2022-06-30,5.1
394595,303,"Flagstaff, AZ",Msa,AZ,2022-03-31,2022-06-30,9.1
394810,304,"Lumberton, NC",Msa,NC,2022-03-31,2022-06-30,4.2
395215,305,"Wausau, WI",Msa,WI,2022-03-31,2022-06-30,5.9
394756,306,"La Crosse, WI",Msa,WI,2022-03-31,2022-06-30,5.8
394783,307,"Lebanon, PA",Msa,PA,2022-03-31,2022-06-30,4.9
394703,308,"Idaho Falls, ID",Msa,ID,2022-03-31,2022-06-30,6.9
395098,309,"Sierra Vista, AZ",Msa,AZ,2022-03-31,2022-06-30,4.6
394983,310,"Pittsfield, MA",Msa,MA,2022-03-31,2022-06-30,7.3
394780,311,"Lawton, OK",Msa,OK,2022-03-31,2022-06-30,4.4
394588,312,"Farmington, NM",Msa,NM,2022-03-31,2022-06-30,6.2
394712,313,"Jackson, TN",Msa,TN,2022-03-31,2022-06-30,6.8
394879,314,"Morgantown, WV",Msa,WV,2022-03-31,2022-06-30,3.9
394633,315,"Glens Falls, NY",Msa,NY,2022-03-31,2022-06-30,5.5
395232,316,"Winchester, VA",Msa,VA,2022-03-31,2022-06-30,5.3
395120,317,"St. Joseph, MO",Msa,MO,2022-03-31,2022-06-30,4.9
394321,318,"Altoona, PA",Msa,PA,2022-03-31,2022-06-30,5.7
394905,319,"New Bern, NC",Msa,NC,2022-03-31,2022-06-30,5.3
394442,320,"Carbondale, IL",Msa,IL,2022-03-31,2022-06-30,4.3
394802,321,"London, KY",Msa,KY,2022-03-31,2022-06-30,4.1
394800,322,"Logan, ID",Msa,UT,2022-03-31,2022-06-30,7.5
394668,323,"Harrisonburg, VA",Msa,VA,2022-03-31,2022-06-30,4.7
394374,324,"Beckley, WV",Msa,WV,2022-03-31,2022-06-30,4.0
394824,325,"Mansfield, OH",Msa,OH,2022-03-31,2022-06-30,4.5
395217,326,"Weirton, OH",Msa,OH,2022-03-31,2022-06-30,4.7
394635,327,"Goldsboro, NC",Msa,NC,2022-03-31,2022-06-30,5.9
394353,328,"Augusta, ME",Msa,ME,2022-03-31,2022-06-30,9.9
394661,329,"Hammond, LA",Msa,LA,2022-03-31,2022-06-30,5.0
394728,330,"Jonesboro, AR",Msa,AR,2022-03-31,2022-06-30,5.1
395094,331,"Sherman, TX",Msa,TX,2022-03-31,2022-06-30,6.5
394333,332,"Anniston, AL",Msa,AL,2022-03-31,2022-06-30,5.3
395128,333,"Staunton, VA",Msa,VA,2022-03-31,2022-06-30,4.7
394893,334,"Muncie, IN",Msa,IN,2022-03-31,2022-06-30,9.1
394890,335,"Mount Vernon, WA",Msa,WA,2022-03-31,2022-06-30,6.9
394307,336,"Albany, OR",Msa,OR,2022-03-31,2022-06-30,6.3
395213,337,"Watertown, NY",Msa,NY,2022-03-31,2022-06-30,4.3
395225,338,"Williamsport, PA",Msa,PA,2022-03-31,2022-06-30,4.5
394474,339,"Cleveland, TN",Msa,TN,2022-03-31,2022-06-30,6.8
395089,340,"Sheboygan, WI",Msa,WI,2022-03-31,2022-06-30,5.4
394390,341,"Bismarck, ND",Msa,ND,2022-03-31,2022-06-30,4.0
394949,342,"Owensboro, KY",Msa,KY,2022-03-31,2022-06-30,4.6
394546,343,"Dunn, NC",Msa,NC,2022-03-31,2022-06-30,6.3
395237,344,"Wooster, OH",Msa,OH,2022-03-31,2022-06-30,7.0
394880,345,"Morristown, TN",Msa,TN,2022-03-31,2022-06-30,6.2
394734,346,"Kankakee, IL",Msa,IL,2022-03-31,2022-06-30,6.9
394423,347,"Brunswick, GA",Msa,GA,2022-03-31,2022-06-30,6.3
394932,348,"Ogdensburg, NY",Msa,NY,2022-03-31,2022-06-30,4.3
395054,349,"San Angelo, TX",Msa,TX,2022-03-31,2022-06-30,4.8
394857,350,"Michigan City, IN",Msa,IN,2022-03-31,2022-06-30,4.8
753890,351,"Holland, MI",Msa,MI,2022-03-31,2022-06-30,5.6
395218,352,"Wenatchee, WA",Msa,WA,2022-03-31,2022-06-30,6.9
394778,353,"Lawrence, KS",Msa,KS,2022-03-31,2022-06-30,6.8
394524,354,"Decatur, IL",Msa,IL,2022-03-31,2022-06-30,5.5
394867,355,"Missoula, MT",Msa,MT,2022-03-31,2022-06-30,10.0
753915,356,"Salem, OH",Msa,OH,2022-03-31,2022-06-30,4.5
394369,357,"Bay City, MI",Msa,MI,2022-03-31,2022-06-30,5.7
394788,358,"Lewiston, ME",Msa,ME,2022-03-31,2022-06-30,8.4
395039,359,"Roseburg, OR",Msa,OR,2022-03-31,2022-06-30,6.7
395139,360,"Sumter, SC",Msa,SC,2022-03-31,2022-06-30,5.2
394852,361,"Meridian, MS",Msa,MS,2022-03-31,2022-06-30,3.4
395095,361,"Show Low, AZ",Msa,AZ,2022-03-31,2022-06-30,8.4
394396,363,"Bluefield, WV",Msa,WV,2022-03-31,2022-06-30,4.4
394518,364,"Danville, VA",Msa,VA,2022-03-31,2022-06-30,4.6
394794,365,"Lima, OH",Msa,OH,2022-03-31,2022-06-30,5.6
394495,366,"Cookeville, TN",Msa,TN,2022-03-31,2022-06-30,6.3
753872,367,"California-Lexington Park, MD",Msa,MD,2022-03-31,2022-06-30,4.8
394620,368,"Gadsden, AL",Msa,AL,2022-03-31,2022-06-30,8.7
394513,369,"Cumberland, MD",Msa,MD,2022-03-31,2022-06-30,5.0
394804,370,"Longview, WA",Msa,WA,2022-03-31,2022-06-30,6.2
395222,371,"Whitewater, WI",Msa,WI,2022-03-31,2022-06-30,5.5
394599,372,"Fond du Lac, WI",Msa,WI,2022-03-31,2022-06-30,6.3
394709,373,"Ithaca, NY",Msa,NY,2022-03-31,2022-06-30,4.6
394340,374,"Ashtabula, OH",Msa,OH,2022-03-31,2022-06-30,5.2
394630,375,"Gettysburg, PA",Msa,PA,2022-03-31,2022-06-30,4.2
394980,376,"Pine Bluff, AR",Msa,AR,2022-03-31,2022-06-30,4.3
395168,377,"Tullahoma, TN",Msa,TN,2022-03-31,2022-06-30,7.5
395023,378,"Richmond, KY",Msa,KY,2022-03-31,2022-06-30,5.2
394302,379,"Adrian, MI",Msa,MI,2022-03-31,2022-06-30,5.4
395173,380,"Twin Falls, ID",Msa,ID,2022-03-31,2022-06-30,7.8
394501,381,"Corning, NY",Msa,NY,2022-03-31,2022-06-30,4.6
395080,382,"Sebring, FL",Msa,FL,2022-03-31,2022-06-30,7.6
395166,383,"Truckee, CA",Msa,CA,2022-03-31,2022-06-30,6.4
394953,384,"Paducah, KY",Msa,KY,2022-03-31,2022-06-30,4.4
394637,385,"Grand Forks, ND",Msa,ND,2022-03-31,2022-06-30,4.8
395090,386,"Shelby, NC",Msa,NC,2022-03-31,2022-06-30,5.2
394580,387,"Fairbanks, AK",Msa,AK,2022-03-31,2022-06-30,3.4
394928,388,"Ocean City, NJ",Msa,NJ,2022-03-31,2022-06-30,6.8
394823,389,"Mankato, MN",Msa,MN,2022-03-31,2022-06-30,4.9
395038,390,"Rome, GA",Msa,GA,2022-03-31,2022-06-30,7.0
394441,391,"Cape Girardeau, MO",Msa,MO,2022-03-31,2022-06-30,5.1
394689,392,"Hot Springs, AR",Msa,AR,2022-03-31,2022-06-30,8.2
394655,393,"Greenwood, SC",Msa,SC,2022-03-31,2022-06-30,4.5
395140,394,"Sunbury, PA",Msa,PA,2022-03-31,2022-06-30,3.8
394469,395,"Clarksburg, WV",Msa,WV,2022-03-31,2022-06-30,4.4
395190,396,"Victoria, TX",Msa,TX,2022-03-31,2022-06-30,9.0
395145,397,"Talladega, AL",Msa,AL,2022-03-31,2022-06-30,4.7
394542,398,"Dubuque, IA",Msa,IA,2022-03-31,2022-06-30,3.9
395153,399,"The Villages, FL",Msa,FL,2022-03-31,2022-06-30,7.3
394311,400,"Albertville, AL",Msa,AL,2022-03-31,2022-06-30,5.8
394821,401,"Manhattan, KS",Msa,KS,2022-03-31,2022-06-30,4.2
394964,402,"Parkersburg, WV",Msa,WV,2022-03-31,2022-06-30,4.4
394911,403,"New Philadelphia, OH",Msa,OH,2022-03-31,2022-06-30,3.8
394942,404,"Orangeburg, SC",Msa,SC,2022-03-31,2022-06-30,4.4
394462,405,"Cheyenne, WY",Msa,WY,2022-03-31,2022-06-30,4.8
394907,406,"New Castle, PA",Msa,PA,2022-03-31,2022-06-30,6.5
394410,407,"Brainerd, MN",Msa,MN,2022-03-31,2022-06-30,6.0
394733,408,"Kalispell, MT",Msa,MT,2022-03-31,2022-06-30,12.1
395086,409,"Sevierville, TN",Msa,TN,2022-03-31,2022-06-30,8.0
394325,410,"Ames, IA",Msa,IA,2022-03-31,2022-06-30,4.5
394407,411,"Bozeman, MT",Msa,MT,2022-03-31,2022-06-30,7.5
394882,412,"Moses Lake, WA",Msa,WA,2022-03-31,2022-06-30,6.7
394704,413,"Indiana, PA",Msa,PA,2022-03-31,2022-06-30,4.4
394568,414,"Elmira, NY",Msa,NY,2022-03-31,2022-06-30,3.5
394847,415,"Meadville, PA",Msa,PA,2022-03-31,2022-06-30,4.9
394373,416,"Beaver Dam, WI",Msa,WI,2022-03-31,2022-06-30,6.1
753912,417,"Pinehurst-Southern Pines, NC",Msa,NC,2022-03-31,2022-06-30,8.6
395175,418,"Ukiah, CA",Msa,CA,2022-03-31,2022-06-30,4.8
753887,419,"Hermiston-Pendleton, OR",Msa,OR,2022-03-31,2022-06-30,4.7
394809,420,"Lufkin, TX",Msa,TX,2022-03-31,2022-06-30,4.5
395248,421,"Zanesville, OH",Msa,OH,2022-03-31,2022-06-30,6.6
394505,422,"Corvallis, OR",Msa,OR,2022-03-31,2022-06-30,6.5
394395,423,"Bloomsburg, PA",Msa,PA,2022-03-31,2022-06-30,3.7
394776,424,"Laurel, MS",Msa,MS,2022-03-31,2022-06-30,4.5
395042,425,"Russellville, AR",Msa,AR,2022-03-31,2022-06-30,3.9
394411,426,"Branson, MO",Msa,MO,2022-03-31,2022-06-30,7.8
395212,427,"Watertown, WI",Msa,WI,2022-03-31,2022-06-30,5.6
394859,428,"Midland, MI",Msa,MI,2022-03-31,2022-06-30,6.0
394941,429,"Opelousas, LA",Msa,LA,2022-03-31,2022-06-30,4.2
394988,430,"Pocatello, ID",Msa,ID,2022-03-31,2022-06-30,7.3
394755,431,"Kokomo, IN",Msa,IN,2022-03-31,2022-06-30,5.5
394641,432,"Grants Pass, OR",Msa,OR,2022-03-31,2022-06-30,5.6
394699,433,"Huntsville, TX",Msa,TX,2022-03-31,2022-06-30,5.2
394986,434,"Plattsburgh, NY",Msa,NY,2022-03-31,2022-06-30,4.6
394638,435,"Grand Island, NE",Msa,NE,2022-03-31,2022-06-30,4.8
394541,436,"DuBois, PA",Msa,PA,2022-03-31,2022-06-30,4.3
394516,437,"Danville, IL",Msa,IL,2022-03-31,2022-06-30,4.3
394822,438,"Manitowoc, WI",Msa,WI,2022-03-31,2022-06-30,5.7
394644,439,"Great Falls, MT",Msa,MT,2022-03-31,2022-06-30,6.9
395231,440,"Wilson, NC",Msa,NC,2022-03-31,2022-06-30,4.7
394511,441,"Cullman, AL",Msa,AL,2022-03-31,2022-06-30,5.1
394936,442,"Olean, NY",Msa,NY,2022-03-31,2022-06-30,5.5
394350,443,"Auburn, NY",Msa,NY,2022-03-31,2022-06-30,5.2
394999,444,"Portsmouth, OH",Msa,OH,2022-03-31,2022-06-30,4.8
394345,445,"Athens, TX",Msa,TX,2022-03-31,2022-06-30,10.9
394925,446,"Oak Harbor, WA",Msa,WA,2022-03-31,2022-06-30,7.7
394465,447,"Chillicothe, OH",Msa,OH,2022-03-31,2022-06-30,5.0
394682,448,"Hinesville, GA",Msa,GA,2022-03-31,2022-06-30,4.8
395106,449,"Somerset, PA",Msa,PA,2022-03-31,2022-06-30,4.2
395205,450,"Warsaw, IN",Msa,IN,2022-03-31,2022-06-30,5.7
395133,451,"Stillwater, OK",Msa,OK,2022-03-31,2022-06-30,4.8
395010,452,"Quincy, IL",Msa,IL,2022-03-31,2022-06-30,4.5
394738,453,"Keene, NH",Msa,NH,2022-03-31,2022-06-30,6.2
395062,454,"Sandusky, OH",Msa,OH,2022-03-31,2022-06-30,6.7
395077,455,"Searcy, AR",Msa,AR,2022-03-31,2022-06-30,4.7
394489,456,"Columbus, IN",Msa,IN,2022-03-31,2022-06-30,5.2
395027,457,"Roanoke Rapids, NC",Msa,NC,2022-03-31,2022-06-30,4.6
394452,458,"Centralia, WA",Msa,WA,2022-03-31,2022-06-30,7.4
394445,459,"Casper, WY",Msa,WY,2022-03-31,2022-06-30,4.7
394675,460,"Helena, MT",Msa,MT,2022-03-31,2022-06-30,7.0
394593,461,"Findlay, OH",Msa,OH,2022-03-31,2022-06-30,4.9
753928,462,"Wisconsin Rapids-Marshfield, WI",Msa,WI,2022-03-31,2022-06-30,5.3
394955,463,"Palatka, FL",Msa,FL,2022-03-31,2022-06-30,6.3
395085,464,"Seneca, SC",Msa,SC,2022-03-31,2022-06-30,6.7
394884,465,"Mount Airy, NC",Msa,NC,2022-03-31,2022-06-30,4.7
753881,466,"Glenwood Springs, CO",Msa,CO,2022-03-31,2022-06-30,6.4
394744,467,"Key West, FL",Msa,FL,2022-03-31,2022-06-30,9.1
394298,468,"Aberdeen, WA",Msa,WA,2022-03-31,2022-06-30,7.7
394626,469,"Gallup, NM",Msa,NM,2022-03-31,2022-06-30,4.8
394994,470,"Port Angeles, WA",Msa,WA,2022-03-31,2022-06-30,7.6
753883,471,"Greenfield Town, MA",Msa,MA,2022-03-31,2022-06-30,4.5
394897,473,"Muskogee, OK",Msa,OK,2022-03-31,2022-06-30,3.3
394614,474,"Frankfort, KY",Msa,KY,2022-03-31,2022-06-30,5.0
394950,475,"Owosso, MI",Msa,MI,2022-03-31,2022-06-30,8.7
394885,476,"Mount Pleasant, MI",Msa,MI,2022-03-31,2022-06-30,4.6
395126,477,"Statesboro, GA",Msa,GA,2022-03-31,2022-06-30,5.9
394826,478,"Marion, IN",Msa,IN,2022-03-31,2022-06-30,4.8
395132,479,"Stevens Point, WI",Msa,WI,2022-03-31,2022-06-30,5.8
394866,480,"Minot, ND",Msa,ND,2022-03-31,2022-06-30,3.6
395088,481,"Shawnee, OK",Msa,OK,2022-03-31,2022-06-30,5.3
394922,482,"North Wilkesboro, NC",Msa,NC,2022-03-31,2022-06-30,5.6
